"config","target","emd","target_label"
1,5,11.7489709854126,"Target: 5%"
2,5,11.3667278289795,"Target: 5%"
3,5,0.120436489582062,"Target: 5%"
4,5,46.3697128295898,"Target: 5%"
5,5,0.120436489582062,"Target: 5%"
6,5,46.3705673217773,"Target: 5%"
7,5,26.8129215240479,"Target: 5%"
8,5,11.2471714019775,"Target: 5%"
9,5,9.28961944580078,"Target: 5%"
10,5,17.1300067901611,"Target: 5%"
11,5,0.120436489582062,"Target: 5%"
12,5,0.223164260387421,"Target: 5%"
13,5,0.0540345273911953,"Target: 5%"
14,5,0.120436489582062,"Target: 5%"
15,5,0.120436489582062,"Target: 5%"
16,5,0.120436489582062,"Target: 5%"
17,5,6.38120412826538,"Target: 5%"
18,5,0.120436489582062,"Target: 5%"
19,5,6.38197565078735,"Target: 5%"
1,10,9.1093578338623,"Target: 10%"
2,10,9.13820457458496,"Target: 10%"
3,10,0.00199428340420127,"Target: 10%"
4,10,21.5999355316162,"Target: 10%"
5,10,0.00199428340420127,"Target: 10%"
6,10,21.5999355316162,"Target: 10%"
7,10,16.7768802642822,"Target: 10%"
8,10,8.5487232208252,"Target: 10%"
9,10,3.50094103813171,"Target: 10%"
10,10,8.18128967285156,"Target: 10%"
11,10,0.00199428340420127,"Target: 10%"
12,10,0.00199428340420127,"Target: 10%"
13,10,0,"Target: 10%"
14,10,0.00199428340420127,"Target: 10%"
15,10,0.00199428340420127,"Target: 10%"
16,10,0.00199428340420127,"Target: 10%"
17,10,6.32974815368652,"Target: 10%"
18,10,0.00199428340420127,"Target: 10%"
19,10,6.32974815368652,"Target: 10%"
1,15,7.27678537368774,"Target: 15%"
2,15,6.81234550476074,"Target: 15%"
3,15,0,"Target: 15%"
4,15,8.57670497894287,"Target: 15%"
5,15,0,"Target: 15%"
6,15,8.57670497894287,"Target: 15%"
7,15,16.6852951049805,"Target: 15%"
8,15,6.2906231880188,"Target: 15%"
9,15,3.60989022254944,"Target: 15%"
10,15,10.9855546951294,"Target: 15%"
11,15,3.0789155960083,"Target: 15%"
12,15,0.000629525166004896,"Target: 15%"
13,15,0,"Target: 15%"
14,15,0,"Target: 15%"
15,15,0,"Target: 15%"
16,15,0,"Target: 15%"
17,15,7.68224096298218,"Target: 15%"
18,15,0,"Target: 15%"
19,15,7.69702291488647,"Target: 15%"
1,20,6.55849170684814,"Target: 20%"
2,20,6.04065895080566,"Target: 20%"
3,20,0,"Target: 20%"
4,20,5.09436988830566,"Target: 20%"
5,20,0,"Target: 20%"
6,20,5.09436988830566,"Target: 20%"
7,20,15.8426084518433,"Target: 20%"
8,20,5.75146818161011,"Target: 20%"
9,20,3.16840577125549,"Target: 20%"
10,20,12.5103721618652,"Target: 20%"
11,20,2.53211426734924,"Target: 20%"
12,20,0,"Target: 20%"
13,20,0,"Target: 20%"
14,20,0,"Target: 20%"
15,20,0,"Target: 20%"
16,20,0,"Target: 20%"
17,20,6.63943386077881,"Target: 20%"
18,20,0,"Target: 20%"
19,20,6.63968706130981,"Target: 20%"
1,25,5.85745573043823,"Target: 25%"
2,25,5.7187123298645,"Target: 25%"
3,25,0,"Target: 25%"
4,25,3.28147625923157,"Target: 25%"
5,25,0,"Target: 25%"
6,25,3.2705066204071,"Target: 25%"
7,25,16.5355033874512,"Target: 25%"
8,25,4.60041475296021,"Target: 25%"
9,25,2.87678241729736,"Target: 25%"
10,25,12.5589113235474,"Target: 25%"
11,25,2.75737810134888,"Target: 25%"
